7039709058,Condo in the Obelisk for Rent!,1900.0,950.0,2.0,POINT (-122.791772 49.28142),2019-12-19 11:04,2.0
7040227281,Fully furnished executive 5-bdrm home with a gorgeous VIEW,3675.0,2666.0,5.0,POINT (-122.808199 49.30299),2019-12-19 15:16,1.3784696174043511
7041554491,6 Bedroom 4 Bathroom Home in Coquitlam,3000.0,3200.0,6.0,POINT (-122.88826 49.24),2019-12-19 14:37,0.9375
7041554326,6 Bedroom 4 Bathroom Home in Coquitlam,3200.0,3500.0,6.0,POINT (-122.888174 49.24082),2019-12-19 14:37,0.9142857142857144
7025355263,3 BEDROOM FULL HOUSE IN COQUITLAM,3300.0,2400.0,3.0,POINT (-122.818001 49.26434),2019-12-19 14:18,1.375
7036064428,2br renovated,1725.0,650.0,2.0,POINT (-122.8521 49.236),2019-12-19 14:15,2.6538461538461537
7038492494,"5 BR and An Office. Immaculate, Big Executive Home Available",6280.0,4500.0,5.0,POINT (-122.7384 49.316),2019-12-19 14:09,1.3955555555555557
7041536979,FEB 1 - IMPECCABLE 1 BED COQUITLAM CONDO FOR RENT,1700.0,576.0,1.0,POINT (-122.793031 49.2825),2019-12-19 14:08,2.951388888888889
7041526800,Beautiful city view 1 bedroom condo for rent!!!,1500.0,650.0,1.0,POINT (-122.792141 49.28159),2019-12-19 13:51,2.3076923076923075
7030128543,"Furnished Suite Available Jan 1st 2020 - Byng Street, Coquitlam",1100.0,500.0,,POINT (-122.8521 49.236),2019-12-19 13:50,2.2
7041520540,28th Floor With A View!,1600.0,610.0,1.0,POINT (-122.795715 49.28186),2019-12-19 13:42,2.622950819672131
7041512275,5bed+3.5bath+2kitchen FURNISHED house mountain city view! trails parks,4000.0,2900.0,5.0,POINT (-122.75651 49.30008),2019-12-19 13:28,1.3793103448275863
7038605384,Brand new one bedroom suite in new build!,1400.0,600.0,1.0,POINT (-122.80981 49.26535),2019-12-19 10:30,2.333333333333333
7033765241,High Rise two bedroom condo 2bed2bath,2000.0,800.0,2.0,POINT (-122.798223 49.28188),2019-12-19 17:27,2.5
7041629491,2 bedroom Basement Suite - Burke Mountain,1550.0,1000.0,2.0,POINT (-122.753613 49.30467),2019-12-19 17:09,1.55
7041624855,Coquitlam Lovely Large 2br 1ba basement For Rent!,1500.0,1000.0,2.0,POINT (-122.785268 49.30506),2019-12-19 16:58,1.5
7041604595,"Bright, ground level suite",1500.0,1000.0,2.0,POINT (-122.787173 49.29873),2019-12-19 16:12,1.5
7033044663,Centrally Location! 2 bedroom with views hi-rise in Coquitlam Centre,2100.0,850.0,2.0,POINT (-122.801609 49.2827),2019-12-19 16:05,2.4705882352941178
7031781547,Burke Mountain Single Family Home For Renting 5bdrm +4bath,3900.0,3000.0,5.0,POINT (-122.755919 49.29484),2019-12-19 16:05,1.3
7026938907,"Large Corner Unit, 2 Bedrooms, 2 Bathrooms",1900.0,1000.0,2.0,POINT (-122.790403 49.28314),2019-12-19 15:55,1.9
7029125753,4 BEDROOM HOME WITH FENCED BACK YARD,2700.0,2296.0,4.0,POINT (-122.774518 49.28926),2019-12-19 15:55,1.17595818815331
7024700455,"11 Foot High Ceiling, 2 bedrooms, 2 bath EXECUTIVE CONDO",1950.0,1025.0,2.0,POINT (-122.7384 49.316),2019-12-19 15:55,1.9024390243902445
7025372284,"BEAUTIFUL, BRIGHT & CLEAN 1 Bedroom Basement Suite",1400.0,675.0,1.0,POINT (-122.8716 49.26),2019-12-19 20:21,2.074074074074074
7041689346,Luxury high rise apartment on 26th floor,1600.0,527.0,1.0,POINT (-122.8716 49.26),2019-12-19 20:14,3.036053130929792
7041685392,"Furnished Top 2 floor, 4 bedroom, 2-1/2 Bath",4500.0,2500.0,4.0,POINT (-122.801785 49.2953),2019-12-19 19:58,1.8
7029948729,Brand New 1 BR Condo - 33rd Floor Unobstructed View,1800.0,517.0,,POINT (-122.891879 49.25692),2019-12-19 19:44,3.481624758220503
7040449987,1BDRM + den 645sqft 40th floor Coquitlam Centre,1800.0,645.0,1.0,POINT (-122.793696 49.28198),2019-12-19 19:21,2.7906976744186047
7025836992,Coquitlam Burke Mountain Executive View 4 bedroom OPEN HOUSE AT2pm Sat,3200.0,2800.0,4.0,POINT (-122.7384 49.316),2019-12-19 18:33,1.1428571428571428
7041657920,"3 bedrooms, 2 bathrooms upper floor of a house",2700.0,1800.0,3.0,POINT (-122.783254 49.28702),2019-12-19 18:25,1.5
7041718785,"Nice Family House! Six Bedrooms, Three & a Half Bath, Garage & Yard!",3600.0,3500.0,6.0,POINT (-122.810111 49.30156),2019-12-19 22:46,1.0285714285714285
7032512171,Brand New 2 Bedroom Basement,1500.0,1100.0,,POINT (-122.758685 49.29659),2019-12-19 22:33,1.3636363636363635
7041712326,Bright 3-bedroom house close to Lafarge lake,2400.0,1167.0,3.0,POINT (-122.774895 49.28796),2019-12-19 22:04,2.056555269922879
7041705951,3 Bedroom top floor amazing price-$1600+ split utilities,1600.0,1250.0,3.0,POINT (-122.8716 49.26),2019-12-19 21:28,1.28
7030415682,"Furnished, bright & immaculate one-bedroom suite with private en",1300.0,950.0,1.0,POINT (-122.7384 49.316),2019-12-19 21:15,1.368421052631579
7041689346,Luxury high rise apartment on 26th floor,1700.0,517.0,1.0,POINT (-122.8716 49.26),2019-12-19 20:14,3.288201160541586
7041734765,Nice large private bedroom available now 24/7,695.0,3000.0,,POINT (-122.834211 49.2418),2019-12-20 01:19,0.23166666666666666
7041729568,Coquitlam 2 bedroom 1150 sq ft private drive & yard inc utilities,1675.0,1150.0,2.0,POINT (-122.837171 49.24943),2019-12-20 00:31,1.4565217391304348
