7060030972,Another Timeless Beauty by Award Winning Builder,1100000.0,2687.0,4.0,POINT (-122.663325 49.00396),2020-01-20 21:01,409.37848902121317
7060030902,Rare Opportunity to own 18.63 Acres in Langley,3800000.0,2084.0,3.0,POINT (-122.605791 49.18398),2020-01-20 21:00,1823.4165067178506
7060024690,"Elegant 3 Bed 3 Bath + Den, Ashbury & Oak Townhome",639000.0,1459.0,3.0,POINT (-122.6236 49.128),2020-01-20 20:37,437.97121315969844
7060024333,Award Winning Home in Langley's Best Neighbourhood,1059000.0,2917.0,4.0,POINT (-122.666069 49.13579),2020-01-20 20:35,363.04422351731233
7060016428,Room for rent available,1000.0,1236.0,,POINT (-122.646952 49.1456),2020-01-20 20:07,0.8090614886731392
7052612150,Only 2 Year Old Willoughby Townhouse 2 bedroom & den + 3 Full Bathroom,2250.0,1300.0,3.0,POINT (-122.6236 49.128),2020-01-20 23:52,1.7307692307692308
7054211136,"Ground Level Suite for rent in Murrayville, Langley",1600.0,900.0,2.0,POINT (-122.608087 49.0844),2020-01-20 22:27,1.7777777777777777
7054213127,"Ground Level Suite for rent in Murrayville, Langley",1600.0,900.0,2.0,POINT (-122.604053 49.0817),2020-01-20 22:27,1.7777777777777777
7054212318,"Ground Level Suite for rent in Murrayville, Langley",1600.0,900.0,2.0,POINT (-122.604139 49.08164),2020-01-20 22:27,1.7777777777777777
7060066688,2 Br Willoughby Condo,1800.0,834.0,2.0,POINT (-122.645273 49.14339),2020-01-21 01:09,2.1582733812949644
7060061812,"Willoughby Heights 6BR + 3 Bath House for rent, 0.9 acre land(2034120)",3100.0,2650.0,6.0,POINT (-122.645987 49.12612),2020-01-21 00:11,1.169811320754717
7048193424,Quiet! Lots of Light! Convenient Location! 2 Bedroom Suite,1350.0,800.0,2.0,POINT (-122.652797 49.1571),2020-01-21 06:37,1.6875
7049724723,"Beautiful End Unit Greenbelt Townhouse - Location, Location, Location!",2800.0,1758.0,4.0,POINT (-122.655948 49.15738),2020-01-21 06:37,1.5927189988623436
7045821128,Beautiful Murrayville Rancher with suite,1280000.0,3500.0,5.0,POINT (-122.613488 49.08524),2020-01-21 08:57,365.71428571428567
7060233173,FURNISHED 1 BDRM BSMT SUITE AVAIL NOV. 1 IN FORT LANGLEY,1300.0,1000.0,1.0,POINT (-122.5792 49.166),2020-01-21 08:41,1.3
7044163475,Top floor 2 bed 2 bath with mnt view,1800.0,820.0,2.0,POINT (-122.640585 49.10537),2020-01-21 08:18,2.1951219512195124
7060429075,2 bedroom/2 bath modern condo unit,1895.0,870.0,2.0,POINT (-122.663856 49.1229),2020-01-21 12:36,2.17816091954023
7048098098,One Bedroom Basement Suite Walnut Grove,1150.0,1000.0,1.0,POINT (-122.656345 49.18912),2020-01-21 12:32,1.15
7056026634,"Gorgeous 6 Bed, 5 Bath Custom Built Home in Brookswood",1739000.0,4276.0,6.0,POINT (-122.664035 49.07414),2020-01-21 11:13,406.68849391955115
7052594292,Excellent Huge Coach House for Rent,1695.0,1200.0,1.0,POINT (-122.6228 49.18294),2020-01-21 11:08,1.4125
7060355039,new modern basement suite,1500.0,950.0,2.0,POINT (-122.653191 49.12821),2020-01-21 11:04,1.5789473684210529
7044795341,One bedroom Central Langley Location,1550.0,570.0,1.0,POINT (-122.6236 49.128),2020-01-21 10:50,2.719298245614035
7057995036,Private and Sunlit 2nd Floor Suite,1450.0,515.0,1.0,POINT (-122.5792 49.166),2020-01-21 10:44,2.8155339805825244
7060561662,2 bedroom basement suite in Willoughby,1300.0,960.0,2.0,POINT (-122.632854 49.15281),2020-01-21 15:52,1.3541666666666667
7054369246,Wexley 2 years young Townhouse 3 bed + 2.5 bath Corner Unit,2300.0,1350.0,3.0,POINT (-122.644361 49.14346),2020-01-21 14:42,1.7037037037037035
7054371141,2 Year Young townhouse 3 bed + 2.5 bath Furnished (Wexley),2400.0,1350.0,3.0,POINT (-122.644361 49.14346),2020-01-21 14:42,1.7777777777777777
7051328469,1 BR bsmt suite for rent,1200.0,600.0,1.0,POINT (-122.6236 49.128),2020-01-21 14:42,2.0
7044910024,HOUSE FOR RENT - UPDATED AND CLEAN,2600.0,2400.0,4.0,POINT (-122.512737 49.00947),2020-01-21 14:18,1.0833333333333333
7060699051,2 bedroom 1 bath basement suite,1250.0,900.0,2.0,POINT (-122.6236 49.128),2020-01-21 22:02,1.3888888888888888
7055367639,Yorkson Creek Spacious 1 Bedroom unit,1600.0,640.0,1.0,POINT (-122.647388 49.15256),2020-01-21 20:51,2.5
7054732304,Warehouse/ Office,8000.0,12500.0,,POINT (-122.5997 49.048),2020-01-21 20:45,0.64
7060633681,Beautiful Brand New 4 bed 4 bath Detached Home-House,0.0,3113.0,4.0,POINT (-122.6236 49.128),2020-01-21 18:18,0.0
7060629711,Willoughby Heights Yorkson New townhome  Mar 1,2400.0,1300.0,3.0,POINT (-122.642612 49.1437),2020-01-21 18:08,1.8461538461538465
7060624765,6br - For-Sale Beautiful Brand New Detached Well Built 6 Bedroom Home,0.0,2768.0,6.0,POINT (-122.6236 49.128),2020-01-21 17:57,0.0
